payment_id,customer_id,order_id,amount,created_at,status,method,email,phone,notes
pay_100051,cust_00096,order_200051,15000.15,1787602860,captured,netbanking,buyer_96@example.com,+919876000096,Merchant Order #200051
pay_100457,cust_00022,order_200429,199.0,1787584885,captured,upi,buyer_22@example.com,+919876000022,UPI transaction - Failed UPI Retry
pay_100175,cust_00075,order_200175,4999.81,1787388379,captured,netbanking,buyer_75@example.com,+919876000075,Merchant Order #200175
pay_100446,cust_00031,order_200423,1499.0,1787626200,captured,upi,buyer_31@example.com,+919876000031,UPI retry capture - Failed UPI Retry
pay_100190,cust_00061,order_200190,9999.77,1787536840,captured,card,buyer_61@example.com,+919876000061,Merchant Order #200190
pay_100497,cust_00011,order_200467,499.0,1787392490,failed,netbanking,buyer_11@example.com,+919876000011,Gateway Error Attempt A - Gateway Retry with Different IDs
pay_100188,cust_00017,order_200188,199.35,1787595958,captured,upi,buyer_17@example.com,+919876000017,Merchant Order #200188
pay_100170,cust_00054,order_200170,499.2,1787570902,failed,netbanking,buyer_54@example.com,+919876000054,Merchant Order #200170
pay_100059,cust_00021,order_200059,499.87,1787419057,failed,card,buyer_21@example.com,+919876000021,Merchant Order #200059
pay_100049,cust_00070,order_200049,1499.61,1787630090,captured,card,buyer_70@example.com,+919876000070,Merchant Order #200049
pay_100345,cust_00061,order_200345,15000.79,1787670697,captured,upi,buyer_61@example.com,+919876000061,Merchant Order #200345
pay_100236,cust_00011,order_200236,1499.55,1787692869,captured,netbanking,buyer_11@example.com,+919876000011,Merchant Order #200236
pay_100253,cust_00011,order_200253,199.25,1787578657,captured,upi,buyer_11@example.com,+919876000011,Merchant Order #200253
pay_100022,cust_00065,order_200022,299.86,1787705175,captured,netbanking,buyer_65@example.com,+919876000065,Merchant Order #200022
pay_100314,cust_00089,order_200314,199.59,1787759348,captured,netbanking,buyer_89@example.com,+919876000089,Merchant Order #200314
pay_100460,cust_00087,order_200430,4999.0,1787759308,captured,upi,buyer_87@example.com,+919876000087,UPI retry capture - Failed UPI Retry
pay_100161,cust_00059,order_200161,1499.66,1787730896,captured,wallet,buyer_59@example.com,+919876000059,Merchant Order #200161
pay_100277,cust_00032,order_200277,299.03,1787557160,captured,upi,buyer_32@example.com,+919876000032,Merchant Order #200277
pay_100444,cust_00053,order_200422,9999.0,1787401767,captured,upi,buyer_53@example.com,+919876000053,UPI retry capture - Failed UPI Retry
pay_100192,cust_00008,order_200192,9999.84,1787637968,captured,wallet,buyer_8@example.com,+919876000008,Merchant Order #200192
pay_100386,cust_00002,order_200386,199.52,1787573012,captured,netbanking,buyer_2@example.com,+919876000002,Merchant Order #200386
pay_100294,cust_00081,order_200294,15000.29,1787550206,captured,netbanking,buyer_81@example.com,+919876000081,Merchant Order #200294
pay_100414,cust_00072,order_200407,15000.0,1787386197,captured,wallet,buyer_72@example.com,+919876000072,Checkout click B - Double-Click Issue
pay_100344,cust_00018,order_200344,9999.15,1787521219,captured,netbanking,buyer_18@example.com,+919876000018,Merchant Order #200344
pay_100258,cust_00068,order_200258,2499.07,1787510250,captured,card,buyer_68@example.com,+919876000068,Merchant Order #200258
pay_100309,cust_00066,order_200309,4999.5,1787358384,captured,card,buyer_66@example.com,+919876000066,Merchant Order #200309
pay_100150,cust_00091,order_200150,4999.38,1787555555,captured,upi,buyer_91@example.com,+919876000091,Merchant Order #200150
pay_100131,cust_00095,order_200131,2499.6,1787381027,refunded,card,buyer_95@example.com,+919876000095,Merchant Order #200131
pay_100152,cust_00002,order_200152,499.41,1787373899,captured,upi,buyer_2@example.com,+919876000002,Merchant Order #200152
pay_100360,cust_00003,order_200360,999.2,1787598157,captured,card,buyer_3@example.com,+919876000003,Merchant Order #200360
pay_100100,cust_00010,order_200100,999.1,1787708900,captured,netbanking,buyer_10@example.com,+919876000010,Merchant Order #200100
pay_100373,cust_00002,order_200373,999.93,1787664225,captured,card,buyer_2@example.com,+919876000002,Merchant Order #200373
pay_100088,cust_00039,order_200088,4999.84,1787574085,captured,wallet,buyer_39@example.com,+919876000039,Merchant Order #200088
pay_100459,cust_00087,order_200430,4999.0,1787759236,captured,upi,buyer_87@example.com,+919876000087,UPI transaction - Failed UPI Retry
pay_100331,cust_00037,order_200331,2499.28,1787733802,captured,card,buyer_37@example.com,+919876000037,Merchant Order #200331
pay_100215,cust_00049,order_200215,15000.7,1787372710,failed,netbanking,buyer_49@example.com,+919876000049,Merchant Order #200215
pay_100467,cust_00062,order_200437,299.0,1787521275,captured,netbanking,buyer_62@example.com,+919876000062,Tab 1 Checkout - Multiple Browser Tabs Checkout
pay_100122,cust_00076,order_200122,4999.3,1787604934,captured,card,buyer_76@example.com,+919876000076,Merchant Order #200122
pay_100500,cust_00015,order_200470,499.0,1787641180,captured,netbanking,buyer_15@example.com,+919876000015,Gateway Success Attempt B - Gateway Retry with Different IDs
pay_100021,cust_00059,order_200021,199.94,1787761429,captured,netbanking,buyer_59@example.com,+919876000059,Merchant Order #200021
pay_100189,cust_00034,order_200189,199.13,1787568842,captured,wallet,buyer_34@example.com,+919876000034,Merchant Order #200189
pay_100072,cust_00084,order_200072,2499.46,1787633444,captured,wallet,buyer_84@example.com,+919876000084,Merchant Order #200072
pay_100107,cust_00042,order_200107,499.48,1787686237,captured,netbanking,buyer_42@example.com,+919876000042,Merchant Order #200107
pay_100271,cust_00058,order_200271,199.72,1787607189,captured,netbanking,buyer_58@example.com,+919876000058,Merchant Order #200271
pay_100349,cust_00066,order_200349,9999.8,1787398573,captured,wallet,buyer_66@example.com,+919876000066,Merchant Order #200349
pay_100436,cust_00095,order_200418,9999.0,1787482379,captured,upi,buyer_95@example.com,+919876000095,User retry second attempt - Network Timeout Retry
pay_100103,cust_00047,order_200103,9999.7,1787417665,captured,wallet,buyer_47@example.com,+919876000047,Merchant Order #200103
