payment_id,customer_id,order_id,amount,created_at,status,method,email,phone,vpa,scenario
pay_901176,cust_00045,order_700938,99999,1787660904,captured,card,customer_45@razorpay-demo.com,+919870000045,,Double-Click Issue
pay_901927,cust_00090,order_701314,49999,1787570475,captured,upi,customer_90@razorpay-demo.com,+919870000090,cust90@okaxis,Failed UPI Retry
pay_902120,cust_00098,order_701410,99999,1787570089,captured,upi,customer_98@razorpay-demo.com,+919870000098,cust98@okaxis,Failed UPI Retry
pay_900615,cust_00180,order_700615,199999,1787608155,captured,upi,customer_180@razorpay-demo.com,+919870000180,cust180@okaxis,legitimate
pay_901467,cust_00126,order_701084,12499,1787518792,captured,netbanking,customer_126@razorpay-demo.com,+919870000126,,Network Timeout Retry
pay_902672,cust_00022,order_701922,24999,1787546888,captured,netbanking,customer_22@razorpay-demo.com,+919870000022,,Multiple Browser Tabs Checkout
pay_900995,cust_00104,order_700848,249999,1787529063,captured,upi,customer_104@razorpay-demo.com,+919870000104,cust104@okaxis,Double-Click Issue
pay_900935,cust_00036,order_700818,24999,1787603843,captured,card,customer_36@razorpay-demo.com,+919870000036,,Double-Click Issue
pay_900372,cust_00032,order_700372,12499,1787566576,captured,upi,customer_32@razorpay-demo.com,+919870000032,cust32@okaxis,legitimate
pay_901777,cust_00169,order_701239,249999,1787541376,captured,upi,customer_169@razorpay-demo.com,+919870000169,cust169@okaxis,Failed UPI Retry
pay_902792,cust_00021,order_702042,199999,1787535181,captured,card,customer_21@razorpay-demo.com,+919870000021,,Gateway Retry with Different IDs
pay_900594,cust_00053,order_700594,249999,1787689416,captured,upi,customer_53@razorpay-demo.com,+919870000053,cust53@okaxis,legitimate
pay_900727,cust_00043,order_700714,99999,1787657424,captured,card,customer_43@razorpay-demo.com,+919870000043,,Double-Click Issue
pay_900827,cust_00181,order_700764,12499,1787579092,captured,netbanking,customer_181@razorpay-demo.com,+919870000181,,Double-Click Issue
pay_900688,cust_00108,order_700688,12499,1787651684,captured,upi,customer_108@razorpay-demo.com,+919870000108,cust108@okaxis,legitimate
pay_902135,cust_00174,order_701418,149999,1787687068,captured,upi,customer_174@razorpay-demo.com,+919870000174,cust174@okaxis,Failed UPI Retry
pay_900137,cust_00028,order_700137,24999,1787652727,captured,netbanking,customer_28@razorpay-demo.com,+919870000028,,legitimate
pay_900629,cust_00049,order_700629,149999,1787579278,captured,wallet,customer_49@razorpay-demo.com,+919870000049,,legitimate
pay_900335,cust_00160,order_700335,34999,1787539386,failed,card,customer_160@razorpay-demo.com,+919870000160,,legitimate
pay_902666,cust_00041,order_701916,12499,1787661814,captured,upi,customer_41@razorpay-demo.com,+919870000041,cust41@okaxis,Multiple Browser Tabs Checkout
pay_902228,cust_00004,order_701478,9999,1787671775,captured,card,customer_4@razorpay-demo.com,+919870000004,,Multiple Browser Tabs Checkout
pay_901110,cust_00132,order_700905,199999,1787599563,captured,wallet,customer_132@razorpay-demo.com,+919870000132,,Double-Click Issue
pay_902805,cust_00004,order_702055,9999,1787594957,failed,wallet,customer_4@razorpay-demo.com,+919870000004,,Gateway Retry with Different IDs
pay_902608,cust_00119,order_701858,34999,1787588372,captured,wallet,customer_119@razorpay-demo.com,+919870000119,,Multiple Browser Tabs Checkout
pay_900711,cust_00035,order_700706,9999,1787652271,captured,wallet,customer_35@razorpay-demo.com,+919870000035,,Double-Click Issue
pay_901040,cust_00076,order_700870,34999,1787539321,captured,upi,customer_76@razorpay-demo.com,+919870000076,cust76@okaxis,Double-Click Issue
pay_901740,cust_00011,order_701220,299999,1787687617,captured,upi,customer_11@razorpay-demo.com,+919870000011,cust11@okaxis,Failed UPI Retry
pay_901710,cust_00060,order_701205,74999,1787555679,captured,upi,customer_60@razorpay-demo.com,+919870000060,cust60@okaxis,Failed UPI Retry
pay_901915,cust_00006,order_701308,74999,1787646509,captured,upi,customer_6@razorpay-demo.com,+919870000006,cust6@okaxis,Failed UPI Retry
pay_902667,cust_00082,order_701917,34999,1787666383,captured,wallet,customer_82@razorpay-demo.com,+919870000082,,Multiple Browser Tabs Checkout
pay_902435,cust_00096,order_701685,49999,1787661505,captured,card,customer_96@razorpay-demo.com,+919870000096,,Multiple Browser Tabs Checkout
pay_901113,cust_00043,order_700907,199999,1787623775,captured,card,customer_43@razorpay-demo.com,+919870000043,,Double-Click Issue
pay_900466,cust_00197,order_700466,99999,1787596324,failed,wallet,customer_197@razorpay-demo.com,+919870000197,,legitimate
pay_901224,cust_00123,order_700962,12499,1787627315,captured,upi,customer_123@razorpay-demo.com,+919870000123,cust123@okaxis,Network Timeout Retry
pay_901805,cust_00085,order_701253,299999,1787530596,captured,upi,customer_85@razorpay-demo.com,+919870000085,cust85@okaxis,Failed UPI Retry
pay_902869,cust_00118,order_702119,249999,1787683862,failed,card,customer_118@razorpay-demo.com,+919870000118,,Gateway Retry with Different IDs
pay_902267,cust_00073,order_701517,12499,1787558880,captured,wallet,customer_73@razorpay-demo.com,+919870000073,,Multiple Browser Tabs Checkout
pay_901509,cust_00161,order_701105,4999,1787576874,captured,card,customer_161@razorpay-demo.com,+919870000161,,Network Timeout Retry
pay_901105,cust_00083,order_700903,24999,1787582120,captured,card,customer_83@razorpay-demo.com,+919870000083,,Double-Click Issue
pay_901838,cust_00128,order_701269,49999,1787641537,captured,upi,customer_128@razorpay-demo.com,+919870000128,cust128@okaxis,Failed UPI Retry
pay_900339,cust_00135,order_700339,19999,1787721376,captured,card,customer_135@razorpay-demo.com,+919870000135,,legitimate
pay_901923,cust_00071,order_701312,7499,1787518077,captured,upi,customer_71@razorpay-demo.com,+919870000071,cust71@okaxis,Failed UPI Retry
pay_901772,cust_00187,order_701236,199999,1787684062,captured,upi,customer_187@razorpay-demo.com,+919870000187,cust187@okaxis,Failed UPI Retry
pay_902430,cust_00008,order_701680,7499,1787600647,captured,netbanking,customer_8@razorpay-demo.com,+919870000008,,Multiple Browser Tabs Checkout
pay_902713,cust_00037,order_701963,14999,1787569574,failed,card,customer_37@razorpay-demo.com,+919870000037,,Gateway Retry with Different IDs
pay_902695,cust_00022,order_701945,4999,1787538459,captured,wallet,customer_22@razorpay-demo.com,+919870000022,,Multiple Browser Tabs Checkout
pay_901554,cust_00016,order_701127,19999,1787657527,captured,wallet,customer_16@razorpay-demo.com,+919870000016,,Network Timeout Retry
pay_902437,cust_00149,order_701687,4999,1787570682,captured,upi,customer_149@razorpay-demo.com,+919870000149,cust149@okaxis,Multiple Browser Tabs Checkout
pay_900817,cust_00105,order_700759,149999,1787646681,captured,wallet,customer_105@razorpay-demo.com,+919870000105,,Double-Click Issue
pay_901068,cust_00100,order_700884,12499,1787635181,captured,netbanking,customer_100@razorpay-demo.com,+919870000100,,Double-Click Issue
pay_900275,cust_00194,order_700275,74999,1787661018,captured,card,customer_194@razorpay-demo.com,+919870000194,,legitimate
pay_902164,cust_00200,order_701432,7499,1787563393,captured,upi,customer_200@razorpay-demo.com,+919870000200,cust200@okaxis,Failed UPI Retry
pay_900866,cust_00108,order_700783,24999,1787642751,captured,wallet,customer_108@razorpay-demo.com,+919870000108,,Double-Click Issue
pay_900102,cust_00103,order_700102,12499,1787657149,captured,upi,customer_103@razorpay-demo.com,+919870000103,cust103@okaxis,legitimate
pay_901502,cust_00031,order_701101,24999,1787517000,captured,upi,customer_31@razorpay-demo.com,+919870000031,cust31@okaxis,Network Timeout Retry
pay_902116,cust_00122,order_701408,14999,1787540608,captured,upi,customer_122@razorpay-demo.com,+919870000122,cust122@okaxis,Failed UPI Retry
pay_902871,cust_00157,order_702121,74999,1787657761,failed,card,customer_157@razorpay-demo.com,+919870000157,,Gateway Retry with Different IDs
pay_900108,cust_00041,order_700108,149999,1787612656,captured,wallet,customer_41@razorpay-demo.com,+919870000041,,legitimate
pay_901721,cust_00070,order_701211,24999,1787553898,captured,upi,customer_70@razorpay-demo.com,+919870000070,cust70@okaxis,Failed UPI Retry
pay_901522,cust_00049,order_701111,74999,1787609403,captured,upi,customer_49@razorpay-demo.com,+919870000049,cust49@okaxis,Network Timeout Retry
pay_902889,cust_00110,order_702139,24999,1787670627,failed,wallet,customer_110@razorpay-demo.com,+919870000110,,Gateway Retry with Different IDs
pay_901964,cust_00029,order_701332,19999,1787598203,captured,upi,customer_29@razorpay-demo.com,+919870000029,cust29@okaxis,Failed UPI Retry
pay_902868,cust_00132,order_702118,74999,1787637546,captured,card,customer_132@razorpay-demo.com,+919870000132,,Gateway Retry with Different IDs
pay_901717,cust_00126,order_701209,34999,1787539203,captured,upi,customer_126@razorpay-demo.com,+919870000126,cust126@okaxis,Failed UPI Retry
pay_901814,cust_00192,order_701257,74999,1787577715,captured,upi,customer_192@razorpay-demo.com,+919870000192,cust192@okaxis,Failed UPI Retry
pay_902895,cust_00103,order_702145,199999,1787590449,failed,upi,customer_103@razorpay-demo.com,+919870000103,cust103@okaxis,Gateway Retry with Different IDs
pay_902259,cust_00159,order_701509,19999,1787595657,captured,upi,customer_159@razorpay-demo.com,+919870000159,cust159@okaxis,Multiple Browser Tabs Checkout
pay_901623,cust_00022,order_701162,24999,1787649158,captured,wallet,customer_22@razorpay-demo.com,+919870000022,,Network Timeout Retry
pay_901986,cust_00030,order_701343,74999,1787618514,captured,upi,customer_30@razorpay-demo.com,+919870000030,cust30@okaxis,Failed UPI Retry
pay_900713,cust_00167,order_700707,19999,1787637642,captured,upi,customer_167@razorpay-demo.com,+919870000167,cust167@okaxis,Double-Click Issue
pay_900073,cust_00177,order_700073,299999,1787633288,captured,upi,customer_177@razorpay-demo.com,+919870000177,cust177@okaxis,legitimate
pay_901804,cust_00171,order_701252,74999,1787660318,captured,upi,customer_171@razorpay-demo.com,+919870000171,cust171@okaxis,Failed UPI Retry
pay_902189,cust_00198,order_701445,34999,1787598063,captured,upi,customer_198@razorpay-demo.com,+919870000198,cust198@okaxis,Failed UPI Retry
pay_902473,cust_00169,order_701723,49999,1787596498,captured,card,customer_169@razorpay-demo.com,+919870000169,,Multiple Browser Tabs Checkout
pay_902790,cust_00170,order_702040,149999,1787576911,captured,netbanking,customer_170@razorpay-demo.com,+919870000170,,Gateway Retry with Different IDs
pay_900482,cust_00127,order_700482,4999,1787718824,captured,netbanking,customer_127@razorpay-demo.com,+919870000127,,legitimate
pay_902138,cust_00141,order_701419,4999,1787631739,captured,upi,customer_141@razorpay-demo.com,+919870000141,cust141@okaxis,Failed UPI Retry
pay_901531,cust_00005,order_701116,74999,1787649537,captured,netbanking,customer_5@razorpay-demo.com,+919870000005,,Network Timeout Retry
pay_901884,cust_00030,order_701292,249999,1787650699,captured,upi,customer_30@razorpay-demo.com,+919870000030,cust30@okaxis,Failed UPI Retry
pay_901515,cust_00188,order_701108,12499,1787634543,captured,card,customer_188@razorpay-demo.com,+919870000188,,Network Timeout Retry
pay_902863,cust_00125,order_702113,14999,1787651069,failed,netbanking,customer_125@razorpay-demo.com,+919870000125,,Gateway Retry with Different IDs
pay_901491,cust_00080,order_701096,299999,1787542849,captured,netbanking,customer_80@razorpay-demo.com,+919870000080,,Network Timeout Retry
pay_901172,cust_00035,order_700936,99999,1787667142,captured,netbanking,customer_35@razorpay-demo.com,+919870000035,,Double-Click Issue
pay_902537,cust_00111,order_701787,299999,1787581732,captured,card,customer_111@razorpay-demo.com,+919870000111,,Multiple Browser Tabs Checkout
pay_901952,cust_00120,order_701326,7499,1787594283,captured,upi,customer_120@razorpay-demo.com,+919870000120,cust120@okaxis,Failed UPI Retry
pay_902890,cust_00110,order_702140,24999,1787670670,captured,wallet,customer_110@razorpay-demo.com,+919870000110,,Gateway Retry with Different IDs
pay_902242,cust_00142,order_701492,9999,1787557549,captured,wallet,customer_142@razorpay-demo.com,+919870000142,,Multiple Browser Tabs Checkout
pay_900406,cust_00087,order_700406,49999,1787678513,captured,netbanking,customer_87@razorpay-demo.com,+919870000087,,legitimate
pay_900758,cust_00126,order_700729,9999,1787577794,captured,card,customer_126@razorpay-demo.com,+919870000126,,Double-Click Issue
pay_901808,cust_00107,order_701254,9999,1787543386,captured,upi,customer_107@razorpay-demo.com,+919870000107,cust107@okaxis,Failed UPI Retry
pay_902108,cust_00068,order_701404,199999,1787657092,captured,upi,customer_68@razorpay-demo.com,+919870000068,cust68@okaxis,Failed UPI Retry
pay_902669,cust_00067,order_701919,9999,1787653599,captured,netbanking,customer_67@razorpay-demo.com,+919870000067,,Multiple Browser Tabs Checkout
pay_900098,cust_00159,order_700098,19999,1787692220,captured,card,customer_159@razorpay-demo.com,+919870000159,,legitimate
pay_901334,cust_00081,order_701017,24999,1787604708,captured,netbanking,customer_81@razorpay-demo.com,+919870000081,,Network Timeout Retry
pay_902308,cust_00022,order_701558,49999,1787635237,captured,card,customer_22@razorpay-demo.com,+919870000022,,Multiple Browser Tabs Checkout
pay_900744,cust_00019,order_700722,19999,1787668876,captured,upi,customer_19@razorpay-demo.com,+919870000019,cust19@okaxis,Double-Click Issue
pay_900807,cust_00096,order_700754,4999,1787656685,captured,netbanking,customer_96@razorpay-demo.com,+919870000096,,Double-Click Issue
pay_902679,cust_00023,order_701929,19999,1787679125,captured,upi,customer_23@razorpay-demo.com,+919870000023,cust23@okaxis,Multiple Browser Tabs Checkout
pay_902785,cust_00110,order_702035,14999,1787610653,failed,card,customer_110@razorpay-demo.com,+919870000110,,Gateway Retry with Different IDs
pay_902415,cust_00164,order_701665,299999,1787587069,captured,netbanking,customer_164@razorpay-demo.com,+919870000164,,Multiple Browser Tabs Checkout
pay_901536,cust_00100,order_701118,12499,1787647779,captured,wallet,customer_100@razorpay-demo.com,+919870000100,,Network Timeout Retry
pay_902864,cust_00125,order_702114,14999,1787651128,captured,netbanking,customer_125@razorpay-demo.com,+919870000125,,Gateway Retry with Different IDs
pay_902355,cust_00134,order_701605,99999,1787586581,captured,netbanking,customer_134@razorpay-demo.com,+919870000134,,Multiple Browser Tabs Checkout
pay_900149,cust_00109,order_700149,149999,1787591432,captured,netbanking,customer_109@razorpay-demo.com,+919870000109,,legitimate
pay_902391,cust_00150,order_701641,49999,1787650447,captured,upi,customer_150@razorpay-demo.com,+919870000150,cust150@okaxis,Multiple Browser Tabs Checkout
pay_901905,cust_00118,order_701303,24999,1787638764,captured,upi,customer_118@razorpay-demo.com,+919870000118,cust118@okaxis,Failed UPI Retry
pay_902457,cust_00107,order_701707,34999,1787535583,captured,card,customer_107@razorpay-demo.com,+919870000107,,Multiple Browser Tabs Checkout
pay_901906,cust_00118,order_701303,24999,1787638860,captured,upi,customer_118@razorpay-demo.com,+919870000118,cust118@okaxis,Failed UPI Retry
pay_900693,cust_00060,order_700693,9999,1787568978,captured,card,customer_60@razorpay-demo.com,+919870000060,,legitimate
pay_900819,cust_00015,order_700760,49999,1787526779,captured,upi,customer_15@razorpay-demo.com,+919870000015,cust15@okaxis,Double-Click Issue
pay_901387,cust_00065,order_701044,49999,1787584285,captured,card,customer_65@razorpay-demo.com,+919870000065,,Network Timeout Retry
pay_902638,cust_00079,order_701888,4999,1787660853,captured,card,customer_79@razorpay-demo.com,+919870000079,,Multiple Browser Tabs Checkout
pay_901911,cust_00086,order_701306,34999,1787669092,captured,upi,customer_86@razorpay-demo.com,+919870000086,cust86@okaxis,Failed UPI Retry
pay_901600,cust_00188,order_701150,7499,1787652475,captured,netbanking,customer_188@razorpay-demo.com,+919870000188,,Network Timeout Retry
pay_902280,cust_00052,order_701530,24999,1787528167,captured,upi,customer_52@razorpay-demo.com,+919870000052,cust52@okaxis,Multiple Browser Tabs Checkout
pay_902374,cust_00038,order_701624,19999,1787608740,captured,wallet,customer_38@razorpay-demo.com,+919870000038,,Multiple Browser Tabs Checkout
pay_900702,cust_00085,order_700701,299999,1787654797,captured,upi,customer_85@razorpay-demo.com,+919870000085,cust85@okaxis,Double-Click Issue
pay_902099,cust_00040,order_701400,249999,1787601141,captured,upi,customer_40@razorpay-demo.com,+919870000040,cust40@okaxis,Failed UPI Retry
pay_902580,cust_00058,order_701830,74999,1787639469,captured,card,customer_58@razorpay-demo.com,+919870000058,,Multiple Browser Tabs Checkout
pay_900922,cust_00130,order_700811,9999,1787578791,captured,card,customer_130@razorpay-demo.com,+919870000130,,Double-Click Issue
pay_901425,cust_00022,order_701063,99999,1787568900,captured,wallet,customer_22@razorpay-demo.com,+919870000022,,Network Timeout Retry
pay_900906,cust_00049,order_700803,4999,1787623733,captured,card,customer_49@razorpay-demo.com,+919870000049,,Double-Click Issue
pay_900455,cust_00121,order_700455,199999,1787680003,captured,upi,customer_121@razorpay-demo.com,+919870000121,cust121@okaxis,legitimate
pay_901967,cust_00033,order_701334,49999,1787533228,captured,upi,customer_33@razorpay-demo.com,+919870000033,cust33@okaxis,Failed UPI Retry
pay_902223,cust_00019,order_701473,4999,1787599922,captured,upi,customer_19@razorpay-demo.com,+919870000019,cust19@okaxis,Multiple Browser Tabs Checkout
pay_902800,cust_00088,order_702050,299999,1787551928,captured,upi,customer_88@razorpay-demo.com,+919870000088,cust88@okaxis,Gateway Retry with Different IDs
pay_900168,cust_00068,order_700168,199999,1787607271,captured,upi,customer_68@razorpay-demo.com,+919870000068,cust68@okaxis,legitimate
pay_900731,cust_00054,order_700716,12499,1787576004,captured,card,customer_54@razorpay-demo.com,+919870000054,,Double-Click Issue
pay_902109,cust_00043,order_701405,34999,1787584344,captured,upi,customer_43@razorpay-demo.com,+919870000043,cust43@okaxis,Failed UPI Retry
pay_901311,cust_00181,order_701006,7499,1787610410,captured,card,customer_181@razorpay-demo.com,+919870000181,,Network Timeout Retry
pay_900027,cust_00138,order_700027,199999,1787681458,captured,netbanking,customer_138@razorpay-demo.com,+919870000138,,legitimate
pay_902454,cust_00106,order_701704,19999,1787533148,captured,upi,customer_106@razorpay-demo.com,+919870000106,cust106@okaxis,Multiple Browser Tabs Checkout
pay_902017,cust_00029,order_701359,249999,1787564207,captured,upi,customer_29@razorpay-demo.com,+919870000029,cust29@okaxis,Failed UPI Retry
pay_901862,cust_00085,order_701281,249999,1787573952,captured,upi,customer_85@razorpay-demo.com,+919870000085,cust85@okaxis,Failed UPI Retry
pay_900998,cust_00147,order_700849,34999,1787663461,captured,card,customer_147@razorpay-demo.com,+919870000147,,Double-Click Issue
pay_901177,cust_00138,order_700939,12499,1787642197,captured,netbanking,customer_138@razorpay-demo.com,+919870000138,,Double-Click Issue
pay_901041,cust_00180,order_700871,299999,1787661124,captured,netbanking,customer_180@razorpay-demo.com,+919870000180,,Double-Click Issue
pay_900034,cust_00021,order_700034,7499,1787691702,failed,wallet,customer_21@razorpay-demo.com,+919870000021,,legitimate
pay_901962,cust_00117,order_701331,34999,1787520761,captured,upi,customer_117@razorpay-demo.com,+919870000117,cust117@okaxis,Failed UPI Retry
pay_902287,cust_00009,order_701537,149999,1787563929,captured,card,customer_9@razorpay-demo.com,+919870000009,,Multiple Browser Tabs Checkout
pay_901380,cust_00061,order_701040,49999,1787663432,captured,wallet,customer_61@razorpay-demo.com,+919870000061,,Network Timeout Retry
pay_900042,cust_00019,order_700042,49999,1787575592,captured,upi,customer_19@razorpay-demo.com,+919870000019,cust19@okaxis,legitimate
pay_901787,cust_00004,order_701244,34999,1787601431,captured,upi,customer_4@razorpay-demo.com,+919870000004,cust4@okaxis,Failed UPI Retry
pay_902112,cust_00122,order_701406,149999,1787679397,captured,upi,customer_122@razorpay-demo.com,+919870000122,cust122@okaxis,Failed UPI Retry
pay_902518,cust_00186,order_701768,34999,1787647614,captured,netbanking,customer_186@razorpay-demo.com,+919870000186,,Multiple Browser Tabs Checkout
pay_902401,cust_00095,order_701651,24999,1787517547,captured,netbanking,customer_95@razorpay-demo.com,+919870000095,,Multiple Browser Tabs Checkout
pay_901671,cust_00136,order_701186,14999,1787600101,captured,netbanking,customer_136@razorpay-demo.com,+919870000136,,Network Timeout Retry
pay_900610,cust_00118,order_700610,4999,1787716198,captured,card,customer_118@razorpay-demo.com,+919870000118,,legitimate
pay_901133,cust_00028,order_700917,14999,1787620255,captured,netbanking,customer_28@razorpay-demo.com,+919870000028,,Double-Click Issue
pay_900029,cust_00185,order_700029,14999,1787625100,captured,upi,customer_185@razorpay-demo.com,+919870000185,cust185@okaxis,legitimate
pay_900442,cust_00130,order_700442,34999,1787557088,captured,netbanking,customer_130@razorpay-demo.com,+919870000130,,legitimate
pay_902794,cust_00119,order_702044,9999,1787661108,captured,upi,customer_119@razorpay-demo.com,+919870000119,cust119@okaxis,Gateway Retry with Different IDs
pay_902084,cust_00022,order_701392,9999,1787602873,captured,upi,customer_22@razorpay-demo.com,+919870000022,cust22@okaxis,Failed UPI Retry
pay_900494,cust_00199,order_700494,14999,1787616151,captured,wallet,customer_199@razorpay-demo.com,+919870000199,,legitimate
pay_901259,cust_00124,order_700980,199999,1787576010,captured,wallet,customer_124@razorpay-demo.com,+919870000124,,Network Timeout Retry
pay_901302,cust_00003,order_701001,12499,1787549133,captured,netbanking,customer_3@razorpay-demo.com,+919870000003,,Network Timeout Retry
pay_902284,cust_00046,order_701534,24999,1787539023,captured,netbanking,customer_46@razorpay-demo.com,+919870000046,,Multiple Browser Tabs Checkout
pay_901383,cust_00046,order_701042,24999,1787538678,captured,wallet,customer_46@razorpay-demo.com,+919870000046,,Network Timeout Retry
pay_901305,cust_00010,order_701003,19999,1787628628,captured,upi,customer_10@razorpay-demo.com,+919870000010,cust10@okaxis,Network Timeout Retry
pay_900237,cust_00107,order_700237,99999,1787695519,captured,card,customer_107@razorpay-demo.com,+919870000107,,legitimate
pay_900552,cust_00078,order_700552,12499,1787657712,captured,netbanking,customer_78@razorpay-demo.com,+919870000078,,legitimate
pay_900521,cust_00176,order_700521,299999,1787709692,captured,netbanking,customer_176@razorpay-demo.com,+919870000176,,legitimate
pay_902137,cust_00141,order_701419,4999,1787631701,captured,upi,customer_141@razorpay-demo.com,+919870000141,cust141@okaxis,Failed UPI Retry
pay_901233,cust_00170,order_700967,249999,1787679126,captured,netbanking,customer_170@razorpay-demo.com,+919870000170,,Network Timeout Retry
pay_901139,cust_00192,order_700920,24999,1787681352,captured,netbanking,customer_192@razorpay-demo.com,+919870000192,,Double-Click Issue
pay_900721,cust_00101,order_700711,249999,1787546905,captured,card,customer_101@razorpay-demo.com,+919870000101,,Double-Click Issue
pay_900736,cust_00108,order_700718,9999,1787600647,captured,wallet,customer_108@razorpay-demo.com,+919870000108,,Double-Click Issue
pay_902563,cust_00079,order_701813,7499,1787544779,captured,netbanking,customer_79@razorpay-demo.com,+919870000079,,Multiple Browser Tabs Checkout
pay_900059,cust_00184,order_700059,19999,1787572814,captured,upi,customer_184@razorpay-demo.com,+919870000184,cust184@okaxis,legitimate
pay_900632,cust_00034,order_700632,24999,1787594370,captured,wallet,customer_34@razorpay-demo.com,+919870000034,,legitimate
pay_901182,cust_00162,order_700941,4999,1787648360,captured,wallet,customer_162@razorpay-demo.com,+919870000162,,Double-Click Issue
pay_902213,cust_00126,order_701463,24999,1787652426,captured,card,customer_126@razorpay-demo.com,+919870000126,,Multiple Browser Tabs Checkout
pay_900593,cust_00177,order_700593,19999,1787551293,captured,wallet,customer_177@razorpay-demo.com,+919870000177,,legitimate
pay_901304,cust_00154,order_701002,49999,1787621782,captured,upi,customer_154@razorpay-demo.com,+919870000154,cust154@okaxis,Network Timeout Retry
pay_901388,cust_00065,order_701044,49999,1787584322,captured,card,customer_65@razorpay-demo.com,+919870000065,,Network Timeout Retry
pay_902527,cust_00018,order_701777,34999,1787683415,captured,card,customer_18@razorpay-demo.com,+919870000018,,Multiple Browser Tabs Checkout
pay_902541,cust_00143,order_701791,99999,1787668317,captured,netbanking,customer_143@razorpay-demo.com,+919870000143,,Multiple Browser Tabs Checkout
pay_902619,cust_00061,order_701869,7499,1787605635,captured,card,customer_61@razorpay-demo.com,+919870000061,,Multiple Browser Tabs Checkout
pay_900940,cust_00051,order_700820,74999,1787649875,captured,upi,customer_51@razorpay-demo.com,+919870000051,cust51@okaxis,Double-Click Issue
pay_902697,cust_00178,order_701947,24999,1787638705,captured,upi,customer_178@razorpay-demo.com,+919870000178,cust178@okaxis,Multiple Browser Tabs Checkout
pay_901250,cust_00025,order_700975,9999,1787671273,captured,wallet,customer_25@razorpay-demo.com,+919870000025,,Network Timeout Retry
pay_900905,cust_00049,order_700803,4999,1787623732,captured,card,customer_49@razorpay-demo.com,+919870000049,,Double-Click Issue
pay_901280,cust_00143,order_700990,34999,1787579446,captured,upi,customer_143@razorpay-demo.com,+919870000143,cust143@okaxis,Network Timeout Retry
pay_902321,cust_00110,order_701571,199999,1787636065,captured,netbanking,customer_110@razorpay-demo.com,+919870000110,,Multiple Browser Tabs Checkout
pay_902784,cust_00176,order_702034,299999,1787660902,captured,netbanking,customer_176@razorpay-demo.com,+919870000176,,Gateway Retry with Different IDs
pay_902051,cust_00148,order_701376,19999,1787521223,captured,upi,customer_148@razorpay-demo.com,+919870000148,cust148@okaxis,Failed UPI Retry
pay_902446,cust_00196,order_701696,7499,1787609409,captured,upi,customer_196@razorpay-demo.com,+919870000196,cust196@okaxis,Multiple Browser Tabs Checkout
pay_902175,cust_00056,order_701438,74999,1787626610,captured,upi,customer_56@razorpay-demo.com,+919870000056,cust56@okaxis,Failed UPI Retry
pay_901143,cust_00142,order_700922,249999,1787536736,captured,upi,customer_142@razorpay-demo.com,+919870000142,cust142@okaxis,Double-Click Issue
pay_902300,cust_00064,order_701550,19999,1787615582,captured,wallet,customer_64@razorpay-demo.com,+919870000064,,Multiple Browser Tabs Checkout
pay_900707,cust_00094,order_700704,7499,1787637185,captured,netbanking,customer_94@razorpay-demo.com,+919870000094,,Double-Click Issue
pay_902552,cust_00158,order_701802,99999,1787647901,captured,netbanking,customer_158@razorpay-demo.com,+919870000158,,Multiple Browser Tabs Checkout
pay_901023,cust_00184,order_700862,19999,1787646276,captured,card,customer_184@razorpay-demo.com,+919870000184,,Double-Click Issue
pay_900746,cust_00188,order_700723,7499,1787573842,captured,card,customer_188@razorpay-demo.com,+919870000188,,Double-Click Issue
pay_901547,cust_00152,order_701124,14999,1787578747,captured,card,customer_152@razorpay-demo.com,+919870000152,,Network Timeout Retry
pay_902276,cust_00108,order_701526,12499,1787555204,captured,netbanking,customer_108@razorpay-demo.com,+919870000108,,Multiple Browser Tabs Checkout
pay_901892,cust_00056,order_701296,49999,1787567725,captured,upi,customer_56@razorpay-demo.com,+919870000056,cust56@okaxis,Failed UPI Retry
pay_900514,cust_00118,order_700514,74999,1787729331,captured,upi,customer_118@razorpay-demo.com,+919870000118,cust118@okaxis,legitimate
pay_900082,cust_00118,order_700082,19999,1787692677,captured,netbanking,customer_118@razorpay-demo.com,+919870000118,,legitimate
pay_902571,cust_00126,order_701821,7499,1787573496,captured,upi,customer_126@razorpay-demo.com,+919870000126,cust126@okaxis,Multiple Browser Tabs Checkout
pay_901309,cust_00104,order_701005,74999,1787604907,captured,upi,customer_104@razorpay-demo.com,+919870000104,cust104@okaxis,Network Timeout Retry
pay_902411,cust_00037,order_701661,12499,1787597454,captured,netbanking,customer_37@razorpay-demo.com,+919870000037,,Multiple Browser Tabs Checkout
pay_900915,cust_00088,order_700808,299999,1787577519,captured,wallet,customer_88@razorpay-demo.com,+919870000088,,Double-Click Issue
pay_901405,cust_00087,order_701053,24999,1787662131,captured,wallet,customer_87@razorpay-demo.com,+919870000087,,Network Timeout Retry
pay_901648,cust_00079,order_701174,34999,1787519393,captured,wallet,customer_79@razorpay-demo.com,+919870000079,,Network Timeout Retry
pay_902670,cust_00067,order_701920,9999,1787653610,captured,netbanking,customer_67@razorpay-demo.com,+919870000067,,Multiple Browser Tabs Checkout
pay_901109,cust_00132,order_700905,199999,1787599561,captured,wallet,customer_132@razorpay-demo.com,+919870000132,,Double-Click Issue
